Date,Open,High,Low,Close,Adj Close,Volume
2008-02-11,224.600006,233.000000,215.024994,226.524994,166.588791,3200988
2008-02-12,226.250000,231.250000,215.000000,216.162506,158.968140,5161328
2008-02-13,218.750000,224.250000,212.824997,217.237503,159.758728,2185376
2008-02-14,221.250000,225.000000,215.250000,218.449997,160.650360,2246480
2008-02-15,215.000000,221.762497,215.000000,218.175003,160.448135,2213044
2008-02-18,218.175003,218.750000,212.500000,213.300003,156.863052,1723160
2008-02-19,214.000000,221.000000,213.750000,218.862503,160.953781,1947288
2008-02-20,219.975006,223.662506,218.312500,221.524994,162.911789,3060624
2008-02-21,224.500000,232.750000,220.500000,228.662506,168.160767,3562052
2008-02-22,230.000000,230.225006,221.250000,225.137497,165.568405,2401516
2008-02-25,232.000000,232.250000,222.562500,225.187500,165.605194,3255460
2008-02-26,231.000000,231.000000,223.750000,224.600006,165.173172,4999584
2008-02-27,227.000000,228.712494,218.512497,219.387497,161.339813,2364056
2008-02-28,221.250000,222.500000,218.000000,220.225006,161.955795,5579004
2008-02-29,220.000000,222.925003,215.875000,219.350006,161.312286,3416480
2008-03-03,216.500000,217.175003,210.000000,212.149994,156.017303,3141328
2008-03-04,214.500000,217.500000,211.774994,214.699997,157.892624,3010532
2008-03-05,211.250000,220.699997,211.250000,218.824997,160.926178,2209348
2008-03-07,215.649994,216.524994,210.562500,211.537506,155.566879,1996828
2008-03-10,211.537506,213.500000,207.500000,208.412506,153.268723,2494168
2008-03-11,210.000000,210.000000,205.000000,205.875000,151.402588,4043520
2008-03-12,209.750000,212.500000,202.562500,205.887497,151.411728,1884412
2008-03-13,203.750000,203.750000,190.250000,194.925003,143.349838,3408600
2008-03-14,195.000000,203.225006,187.500000,200.962494,147.789886,2216056
2008-03-17,193.750000,199.425003,192.187500,197.962494,145.583618,1958904
2008-03-18,197.500000,207.199997,192.500000,204.425003,150.336273,3596080
2008-03-19,207.000000,210.000000,201.387497,202.862503,149.187210,4361924
2008-03-24,202.862503,209.375000,202.862503,205.925003,151.439392,3301984
2008-03-25,210.000000,224.962494,208.750000,219.125000,161.146774,2928896
2008-03-26,235.000000,235.000000,212.887497,219.587494,161.486938,2171768
2008-03-27,218.000000,219.000000,210.274994,213.125000,156.734314,6151152
2008-03-28,213.250000,218.675003,213.000000,217.762497,160.144775,3633696
2008-03-31,217.762497,217.762497,199.250000,202.612503,149.003372,4051860
2008-04-01,205.000000,213.225006,202.500000,208.087494,153.029709,2086728
2008-04-02,212.500000,217.250000,212.312500,212.812500,156.504471,1428844
2008-04-03,212.500000,223.000000,212.500000,221.350006,162.783096,3287172
2008-04-04,221.500000,222.475006,215.012497,218.225006,160.484924,2020844
2008-04-07,223.750000,230.024994,219.550003,226.024994,166.221146,3659528
2008-04-08,226.250000,226.750000,218.750000,221.837494,163.141617,4055352
2008-04-09,220.000000,223.000000,217.250000,219.062500,161.100876,1482600
2008-04-10,220.000000,229.912506,219.250000,224.887497,165.384598,2925932
2008-04-11,225.762497,231.250000,223.312500,227.000000,166.938156,2189264
2008-04-15,230.500000,246.250000,220.100006,243.537506,179.100006,5703772
2008-04-16,246.250000,250.500000,240.500000,242.975006,178.686356,6438768
2008-04-17,249.925003,252.500000,244.887497,250.225006,184.018036,3999556
2008-04-21,252.250000,258.750000,246.649994,248.350006,182.639175,3399296
2008-04-22,246.237503,246.237503,220.500000,221.800003,163.113983,13785196
2008-04-23,221.750000,226.425003,220.012497,222.287506,163.472534,6326156
2008-04-24,226.000000,226.225006,216.000000,222.687500,163.766739,15290096
2008-04-25,228.000000,228.000000,221.250000,222.324997,163.500122,6828568
2008-04-28,202.250000,224.000000,180.000000,220.425003,162.102829,6598136
2008-04-29,220.512497,232.500000,217.537506,227.637497,167.406952,16209848
2008-04-30,229.024994,233.937500,226.625000,230.250000,169.328278,9487980
2008-05-02,231.250000,240.500000,231.000000,235.937500,173.510880,5298780
2008-05-05,236.250000,237.375000,230.287506,231.862503,170.514053,3613764
2008-05-06,227.500000,237.500000,218.149994,234.262497,172.279037,3982796
2008-05-07,237.500000,244.975006,237.500000,241.687500,177.739471,12585540
2008-05-08,241.225006,241.250000,229.500000,236.750000,174.108398,10845832
2008-05-09,239.750000,239.750000,227.500000,229.250000,168.592773,4492296
2008-05-12,229.250000,233.712494,227.574997,231.725006,170.412994,3898508
2008-05-13,232.500000,235.350006,222.250000,226.262497,166.395798,4462876
2008-05-14,226.250000,244.737503,222.787506,242.787506,178.548447,9373188
2008-05-15,243.250000,250.500000,240.024994,246.187500,181.048843,7177896
2008-05-16,248.500000,248.500000,242.125000,245.262497,180.368637,3838648
2008-05-20,243.750000,247.500000,236.812500,239.024994,175.781494,4946904
2008-05-21,232.000000,242.000000,228.750000,241.274994,177.436111,3140184
2008-05-22,239.125000,246.375000,237.750000,240.287506,176.709976,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,171.424118,5401384
2008-05-26,230.000000,240.725006,229.000000,238.862503,175.661942,5457272
2008-05-27,245.000000,248.500000,236.500000,242.225006,178.134750,5682072
2008-05-28,242.524994,253.812500,242.524994,252.362503,185.590057,5469588
2008-05-29,252.250000,257.087494,246.000000,248.662506,182.868958,8258940
2008-05-30,247.750000,262.250000,244.500000,259.787506,191.050430,15485284
2008-06-02,253.750000,264.350006,241.250000,245.962494,180.883392,7054764
2008-06-03,240.000000,247.500000,234.537506,243.787506,179.283844,4900256
2008-06-04,247.449997,247.449997,236.587494,239.187500,175.900970,3787856
2008-06-05,241.024994,249.199997,241.000000,245.462494,180.515671,5905256
2008-06-06,247.500000,249.662506,239.449997,241.550003,177.638367,4137784
2008-06-09,225.562500,241.225006,222.500000,228.524994,168.059647,6140140
2008-06-10,227.500000,229.750000,216.750000,219.750000,161.606476,6155372
2008-06-11,222.500000,227.500000,220.000000,222.587494,163.693161,4113368
2008-06-12,223.500000,225.600006,214.250000,222.062500,163.307098,2464004
2008-06-13,220.000000,230.475006,220.000000,227.399994,167.232285,6732432
2008-06-16,229.750000,232.000000,225.812500,227.699997,167.452942,6541784
2008-06-17,226.250000,231.750000,226.250000,230.324997,169.383408,3504824
2008-06-18,230.199997,230.250000,222.750000,225.225006,166.536621,6431336
2008-06-19,220.062500,224.500000,220.000000,222.000000,164.151932,3289068
2008-06-20,224.975006,224.975006,210.387497,215.962494,159.687698,8157760
2008-06-23,215.962494,219.862503,210.750000,214.612503,158.689529,3572312
2008-06-24,212.500000,216.925003,205.850006,211.100006,156.092255,9287176
2008-06-25,210.000000,221.250000,207.824997,219.199997,162.081604,5914196
2008-06-26,221.000000,224.500000,215.100006,220.337494,162.922699,7028316
2008-06-27,220.337494,220.337494,212.787506,216.375000,159.992722,6260948
2008-06-30,217.750000,219.500000,212.500000,214.550003,158.643265,3258044
2008-07-01,216.250000,218.000000,208.762497,211.925003,156.702286,5059616
2008-07-02,212.500000,222.000000,210.000000,219.125000,162.026123,8141112
2008-07-03,220.250000,220.250000,205.137497,214.162506,158.356735,4172528
2008-07-04,217.475006,217.512497,208.875000,211.125000,156.110764,3939584
2008-07-07,211.250000,216.000000,208.000000,213.062500,157.543365,1794132
2008-07-08,207.537506,211.250000,204.500000,207.550003,153.467255,3947624
2008-07-09,212.500000,222.487503,212.500000,219.187500,162.072403,3578548
2008-07-10,217.500000,222.250000,213.087494,217.100006,160.528824,3504368
2008-07-11,229.250000,235.750000,196.350006,199.649994,147.625793,5523784
2008-07-14,200.000000,200.000000,190.250000,191.962494,141.941528,4559896
2008-07-15,191.962494,196.612503,184.287506,187.662506,138.762024,4509844
2008-07-16,188.662506,193.412506,178.975006,182.024994,134.593552,5739900
2008-07-17,183.750000,196.725006,182.512497,195.812500,144.788330,10350716
2008-07-18,195.000000,200.500000,187.250000,198.462494,146.747803,8339496
2008-07-21,199.750000,203.750000,195.750000,203.199997,150.250793,3582068
2008-07-22,204.000000,210.987503,201.512497,207.962494,153.772278,4241164
2008-07-23,207.500000,217.500000,204.725006,215.137497,159.077637,5971420
2008-07-24,218.625000,218.625000,198.087494,200.637497,148.356018,11742336
2008-07-25,199.800003,212.375000,195.500000,199.800003,147.736801,8842536
2008-07-28,200.000000,204.237503,196.250000,201.562500,149.040009,1969372
2008-07-29,201.675003,203.449997,198.000000,202.237503,149.539078,2472192
2008-07-30,211.500000,211.500000,200.000000,209.737503,155.084778,4420076
2008-07-31,210.000000,210.500000,205.375000,208.437500,154.676620,5195580
2008-08-01,206.250000,214.237503,202.812500,210.162506,155.956726,4011724
2008-08-04,203.750000,210.000000,202.750000,203.837494,151.263107,5238928
2008-08-05,203.850006,208.750000,201.312500,207.425003,153.925339,4768200
2008-08-06,209.975006,217.487503,209.100006,215.137497,159.648514,5009932
2008-08-07,214.750000,217.475006,211.250000,213.337494,158.312836,3072320
2008-08-08,211.237503,214.250000,208.350006,211.274994,156.782364,2086672
2008-08-11,213.000000,214.449997,206.125000,208.487503,154.713715,3405100
2008-08-12,208.750000,210.925003,203.750000,204.812500,151.986603,3323504
2008-08-13,200.000000,209.425003,200.000000,207.074997,153.665634,3697968
2008-08-14,207.250000,211.162506,202.750000,208.300003,154.574585,3741508
2008-08-18,210.000000,213.100006,208.750000,210.387497,156.123703,1956648
2008-08-19,211.125000,212.750000,208.774994,210.312500,156.068085,1953300
2008-08-20,210.675003,212.250000,208.750000,210.399994,156.133041,1127256
2008-08-21,209.000000,210.500000,203.800003,204.462494,151.726868,1976516
2008-08-22,204.750000,206.187500,200.875000,204.750000,151.940216,2645284
2008-08-25,206.000000,208.750000,204.000000,204.550003,151.791870,942244
2008-08-26,202.487503,209.237503,202.487503,208.512497,154.732330,2205004
2008-08-27,205.024994,209.000000,203.274994,204.612503,151.838181,2131788
2008-08-28,205.000000,206.062500,195.662506,198.087494,146.996109,6580688
2008-08-29,200.000000,204.987503,200.000000,203.050003,150.678711,1998500
2008-09-01,203.750000,205.000000,201.750000,203.737503,151.188858,1527432
2008-09-02,203.737503,213.250000,203.737503,212.199997,157.468735,2647848
2008-09-04,211.250000,213.699997,208.087494,211.050003,156.615326,2461676
2008-09-05,212.500000,212.500000,206.250000,209.600006,155.539352,2445368
2008-09-08,215.000000,218.600006,210.500000,214.175003,158.934357,5170432
2008-09-09,213.750000,217.925003,210.000000,216.199997,160.437027,2815328
2008-09-10,215.287506,217.550003,212.024994,212.725006,157.858276,3063456
2008-09-11,212.725006,217.000000,207.250000,209.175003,155.223969,1908976
2008-09-12,216.250000,216.250000,200.237503,202.637497,150.372604,3573964
2008-09-15,195.000000,199.750000,186.250000,190.149994,141.105957,8550948
2008-09-16,187.375000,187.750000,181.250000,187.212494,138.926056,5072364
2008-09-17,187.000000,191.162506,182.000000,182.524994,135.447601,4200868
2008-09-18,182.000000,187.250000,167.750000,180.287506,133.787201,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712494,142.265427,9544368
2008-09-22,217.000000,217.000000,188.250000,191.699997,142.256134,4472944
2008-09-23,178.837494,191.925003,178.837494,180.250000,133.759369,2966120
2008-09-24,181.137497,187.000000,172.574997,178.262497,132.284470,7380724
2008-09-25,178.274994,179.962494,167.762497,172.100006,127.711433,15122632
2008-09-26,175.000000,175.000000,166.550003,169.050003,125.448082,4217244
2008-09-29,169.699997,169.699997,153.000000,155.000000,115.021881,5578636
2008-09-30,148.000000,169.175003,147.500000,166.399994,123.481537,8391372
2008-10-01,167.399994,171.225006,161.337494,167.937500,124.622566,6017916
2008-10-03,166.237503,166.237503,160.587494,164.375000,121.978859,4172404
2008-10-06,162.812500,162.812500,150.000000,154.750000,114.836395,5882984
2008-10-07,157.787506,166.250000,141.500000,143.975006,106.840530,8884604
2008-10-08,138.750000,140.737503,127.000000,136.649994,101.404808,8301380
2008-10-10,135.000000,137.500000,120.099998,131.199997,97.360466,13742076
2008-10-13,131.987503,150.725006,131.199997,143.212494,106.274651,13866024
2008-10-14,149.750000,154.850006,145.337494,148.175003,109.957253,7424624
2008-10-15,146.250000,147.162506,133.824997,135.774994,100.755508,5308752
2008-10-16,131.250000,132.175003,116.974998,123.750000,91.832008,8031800
2008-10-17,125.000000,132.250000,111.250000,113.462502,84.197899,9743540
2008-10-20,124.162498,126.250000,113.812500,122.837502,91.154861,12413060
2008-10-21,134.600006,141.975006,123.337502,139.774994,103.723808,11804900
2008-10-22,138.750000,138.750000,127.775002,136.662506,101.414063,6020668
2008-10-23,131.162506,147.000000,125.312500,136.824997,101.534668,10501016
2008-10-24,125.925003,134.100006,110.000000,124.712502,92.546257,8479936
2008-10-27,120.250000,129.500000,103.837502,124.187500,92.156662,8972576
2008-10-29,140.500000,143.750000,132.562500,135.199997,100.938370,10955572
2008-10-31,142.250000,148.750000,132.437500,134.375000,100.322472,10375980
2008-11-03,139.987503,145.750000,131.762497,136.850006,102.170258,7532020
2008-11-04,149.149994,149.149994,122.500000,127.125000,94.909714,9422540
2008-11-05,128.750000,137.225006,125.000000,126.599998,94.517754,9233164
2008-11-06,132.125000,132.125000,120.525002,125.050003,93.360542,7861916
2008-11-07,125.000000,133.750000,121.437500,131.287506,98.017380,5877720
2008-11-10,137.475006,138.125000,128.762497,136.612503,101.992973,4099016
2008-11-11,135.500000,136.937500,130.000000,132.212494,98.707954,6498776
2008-11-12,132.212494,138.612503,128.762497,133.725006,99.837196,7742044
2008-11-14,136.250000,137.125000,130.875000,132.712494,99.081268,6617464
2008-11-17,132.250000,134.250000,126.375000,129.750000,96.869507,8090972
2008-11-18,130.000000,130.000000,120.000000,120.787498,90.178215,9755152
2008-11-19,122.500000,124.000000,117.925003,120.662498,90.084908,8175088
2008-11-20,120.000000,120.000000,115.000000,118.250000,88.283760,5016448
2008-11-21,117.425003,129.250000,115.000000,126.612503,94.527100,6845692
2008-11-24,126.000000,132.912506,122.562500,129.975006,97.037514,8370556
2008-11-25,129.774994,134.987503,125.012497,126.000000,94.069809,5774020
2008-11-26,125.812500,132.500000,124.287498,131.862503,98.446648,6135556
2008-11-27,131.862503,131.862503,131.862503,131.862503,98.446648,0
2008-11-28,129.500000,142.000000,129.500000,139.850006,104.410019,12138064
2008-12-01,139.850006,148.437500,139.087494,141.037506,105.296623,11958704
2008-12-02,142.500000,142.500000,130.762497,133.212494,99.454575,6658808
2008-12-03,134.087494,137.925003,130.399994,133.699997,99.818520,9997992
2008-12-04,133.750000,138.425003,125.837502,137.350006,102.543564,8256508
2008-12-05,134.600006,136.324997,129.562500,130.449997,97.392143,7105448
2008-12-08,133.750000,136.562500,128.100006,130.562500,97.476089,7621404
2008-12-10,137.449997,139.199997,132.375000,135.262497,100.985062,8088380
2008-12-11,137.425003,137.425003,125.500000,126.912498,94.751068,7300252
2008-12-12,127.487503,127.487503,118.812500,120.324997,89.832939,7121036
2008-12-15,125.500000,125.500000,116.812500,117.412498,87.658493,5997716
2008-12-16,117.500000,121.224998,116.250000,119.837502,89.468964,5847868
2008-12-17,121.337502,123.000000,118.000000,119.324997,89.086319,6476068
2008-12-18,118.724998,128.524994,118.000000,127.625000,95.282982,5723936
2008-12-19,125.750000,133.500000,123.525002,128.387497,95.852303,4943988
2008-12-22,129.875000,129.875000,125.849998,127.637497,95.292343,4106852
2008-12-23,123.800003,127.900002,123.062500,125.150002,93.435211,3567120
2008-12-24,124.175003,126.187500,118.062500,119.537498,89.244995,9148436
2008-12-26,116.300003,123.750000,116.300003,117.912498,88.031807,3154564
2008-12-29,119.000000,119.875000,115.000000,119.199997,88.993034,4875608
2008-12-30,121.250000,123.375000,117.500000,120.637497,90.066208,3522528
2008-12-31,123.074997,123.074997,118.062500,119.474998,89.198334,2543696
2009-01-02,124.262497,127.175003,123.537498,124.574997,93.005928,5375740
2009-01-05,125.500000,130.750000,124.500000,128.812500,96.169586,4829776
2009-01-06,128.750000,130.500000,124.562500,126.599998,94.517754,5918992
2009-01-07,129.750000,129.949997,116.150002,126.199997,94.219131,9013828
2009-01-09,124.974998,137.449997,121.250000,134.237503,100.219765,14219980
2009-01-12,127.912498,132.500000,126.275002,128.137497,95.665619,7595416
2009-01-13,124.900002,134.250000,122.050003,131.412506,98.110710,13359808
2009-01-14,132.000000,139.399994,132.000000,134.737503,100.593124,5958904
2009-01-15,130.000000,130.750000,124.587502,127.612503,95.273674,7171524
2009-01-16,127.175003,129.750000,121.625000,125.750000,93.883179,9790076
2009-01-19,129.475006,129.475006,121.824997,125.187500,93.463188,6868376
2009-01-20,123.675003,126.974998,122.500000,124.112503,92.660637,4635196
2009-01-21,122.750000,125.250000,121.250000,123.074997,91.886047,3669860
2009-01-22,123.750000,126.012497,120.787498,124.150002,92.688629,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537498,90.738159,3031220
2009-01-27,122.750000,128.750000,122.750000,124.775002,93.155251,5243956
2009-01-28,118.800003,127.500000,118.800003,126.862503,95.286507,4789396
2009-01-29,128.012497,129.500000,124.025002,128.500000,96.516434,10017036
2009-01-30,126.250000,128.750000,124.574997,127.900002,96.065750,8707524
2009-02-02,127.199997,127.199997,121.787498,122.824997,92.253906,3234692
2009-02-03,123.250000,127.449997,123.250000,124.962502,93.859375,3808560
2009-02-04,125.750000,128.225006,123.250000,124.662498,93.634087,2484756
2009-02-05,125.000000,125.650002,119.562500,120.724998,90.676582,4341548
2009-02-06,122.500000,126.974998,121.750000,125.699997,94.413345,6840388
2009-02-09,125.000000,130.912506,124.162498,128.750000,96.704208,4595224
2009-02-10,129.250000,132.000000,127.750000,131.149994,98.506821,6790772
2009-02-11,129.500000,130.750000,128.000000,128.687500,96.657280,4502732
2009-02-12,128.000000,128.925003,126.025002,127.474998,95.746506,2844372
2009-02-13,127.500000,130.000000,126.750000,127.800003,95.990662,3257208
2009-02-16,126.900002,128.737503,124.500000,125.187500,94.028381,2501996
2009-02-17,124.000000,124.949997,120.000000,121.312500,91.117882,2950388
2009-02-18,120.337502,122.724998,119.250000,120.187500,90.272888,2629412
2009-02-19,120.500000,123.199997,119.750000,122.375000,91.915939,3477072
2009-02-20,121.625000,121.875000,116.074997,118.512497,89.014755,4771388
2009-02-24,117.500000,118.925003,115.125000,117.224998,88.047737,4495532
2009-02-25,117.500000,121.199997,117.500000,120.187500,90.272888,5517928
2009-02-26,120.250000,122.650002,119.250000,120.550003,90.545174,8808288
2009-02-27,120.500000,122.250000,113.812500,120.775002,90.714149,6750148
2009-03-02,118.525002,120.500000,113.699997,114.962502,86.348404,3988944
2009-03-03,113.000000,116.500000,109.837502,111.550003,83.785263,3560896
2009-03-04,112.000000,116.112503,111.550003,115.137497,86.479813,3258300
2009-03-05,116.237503,117.724998,114.500000,115.800003,86.977432,4284496
2009-03-06,115.000000,121.212502,114.412498,120.425003,90.451263,5805604
2009-03-09,117.775002,120.000000,114.750000,115.750000,86.939873,4535184
2009-03-12,115.412498,121.250000,115.412498,119.349998,89.643837,8617456
2009-03-13,118.337502,127.500000,118.337502,126.712502,95.173843,10199700
2009-03-16,127.500000,130.699997,125.599998,129.949997,97.605507,4672896
2009-03-17,128.750000,129.500000,123.262497,124.387497,93.427513,6946172
2009-03-18,125.000000,128.625000,125.000000,126.287498,94.854591,6413800
2009-03-19,126.375000,129.500000,125.400002,128.737503,96.694794,7382584
2009-03-20,132.225006,132.225006,126.375000,127.449997,95.727776,4139380
2009-03-23,131.125000,132.399994,127.750000,129.912506,97.577370,4587312
2009-03-24,130.550003,133.125000,128.050003,130.412506,97.952858,6681544
2009-03-25,125.912498,132.475006,125.912498,131.500000,98.769714,3831616
2009-03-26,128.162506,144.487503,128.162506,139.612503,104.863037,15230328
2009-03-27,134.162506,146.250000,134.162506,143.712494,107.942528,7079424
2009-03-30,133.437500,142.500000,129.500000,130.812500,98.253342,5148188
2009-03-31,131.250000,135.975006,131.250000,134.637497,101.126274,4777672
2009-04-01,134.000000,138.449997,130.125000,136.125000,102.243568,6724568
2009-04-02,136.412506,146.750000,136.412506,144.687500,108.674873,8503764
2009-04-06,146.199997,148.500000,143.925003,144.887497,108.825058,5414580
2009-04-08,146.274994,153.425003,140.250000,151.037506,113.444374,10193512
2009-04-09,153.000000,154.975006,148.562500,150.637497,113.143959,6586724
2009-04-13,151.125000,152.250000,143.800003,148.062500,111.209824,4121008
2009-04-15,137.887497,145.449997,137.512497,144.425003,108.477707,9767236
2009-04-16,145.000000,147.250000,141.800003,143.012497,107.416779,8868964
2009-04-17,144.199997,149.875000,141.274994,143.274994,107.613922,6664024
2009-04-20,138.187500,145.449997,138.187500,140.350006,105.416962,5330200
2009-04-21,144.899994,147.125000,136.250000,137.687500,103.417175,11488980
2009-04-22,140.000000,141.149994,134.287506,135.737503,101.952469,6584924
2009-04-23,137.375000,143.212494,136.300003,142.024994,106.675018,7373712
2009-04-24,139.987503,146.750000,139.987503,145.975006,109.641907,5377524
2009-04-27,145.962494,152.199997,143.125000,150.475006,113.021828,8141124
2009-04-28,149.774994,151.962494,144.087494,149.625000,112.383430,8388692
2009-04-29,150.500000,157.250000,150.500000,155.899994,117.096535,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,116.814850,0
2009-05-04,157.750000,174.899994,157.537506,166.600006,125.133324,11142936
2009-05-05,167.250000,168.737503,159.024994,162.750000,122.241615,8822316
2009-05-06,159.562500,162.425003,153.750000,158.837494,119.302994,52522096
2009-05-07,159.000000,161.250000,154.824997,157.925003,118.617538,7738864
2009-05-08,157.000000,160.500000,154.625000,157.737503,118.476723,9001752
2009-05-11,159.625000,159.912506,152.250000,153.812500,115.528625,5298612
2009-05-12,152.500000,161.449997,152.500000,160.274994,120.382614,9487452
2009-05-13,160.500000,161.225006,153.750000,155.425003,116.739784,7324800
2009-05-14,154.500000,156.750000,151.324997,154.949997,116.383018,9443176
2009-05-15,156.000000,163.712494,156.000000,161.012497,120.936577,10942472
2009-05-18,191.649994,197.899994,173.750000,185.962494,139.676498,73380
2009-05-19,187.500000,187.500000,163.899994,167.437500,125.762344,13015576
2009-05-20,167.500000,175.487503,165.750000,169.162506,127.058006,8507664
2009-05-21,167.500000,171.250000,161.000000,161.862503,121.574936,4459324
2009-05-22,157.500000,161.250000,157.500000,158.512497,119.058777,5861456
2009-05-25,159.000000,161.000000,155.662506,157.837494,118.551834,5673644
2009-05-26,158.737503,159.912506,155.125000,156.112503,117.256172,6058900
2009-05-27,157.699997,163.000000,157.699997,162.137497,121.781563,9222868
2009-05-28,155.850006,168.475006,155.850006,165.800003,124.532455,16863676
2009-05-29,167.187500,177.500000,163.162506,176.149994,132.306381,13871224
2009-06-01,168.337494,177.462494,168.337494,174.412506,131.001343,7905804
2009-06-02,175.000000,177.500000,172.500000,173.687500,130.456802,4118172
2009-06-03,172.500000,176.187500,170.774994,174.212494,130.851105,3914944
2009-06-04,171.750000,177.250000,171.587494,176.800003,132.794571,7020704
2009-06-05,177.250000,182.175003,174.087494,180.337494,135.451553,13220132
2009-06-08,181.175003,187.437500,180.000000,185.524994,139.347870,9267824
2009-06-09,182.774994,198.750000,182.774994,195.537506,146.868317,9690708
2009-06-10,196.250000,201.250000,191.812500,195.449997,146.802643,9383796
2009-06-11,197.000000,198.112503,192.500000,193.774994,145.544525,3883200
2009-06-12,196.250000,198.699997,190.300003,191.137497,143.563461,6358660
2009-06-15,191.175003,196.250000,188.750000,194.500000,146.089035,6595868
2009-06-16,191.649994,196.750000,185.600006,194.574997,147.090759,4344006
2009-06-17,196.000000,197.500000,187.500000,189.375000,143.159714,3741568
2009-06-18,189.000000,196.500000,186.024994,188.199997,142.271469,4753108
2009-06-19,188.500000,196.000000,187.500000,189.899994,143.556625,7727732
2009-06-22,192.199997,193.899994,184.000000,184.824997,139.720078,4106208
2009-06-23,180.000000,188.875000,179.000000,183.324997,138.586136,5135694
2009-06-24,186.475006,194.250000,180.100006,190.875000,144.293686,7303954
2009-06-25,191.000000,196.000000,185.149994,190.250000,143.821213,9694662
2009-06-26,191.250000,202.199997,188.274994,198.699997,150.209000,6099700
2009-06-29,199.925003,201.000000,191.675003,193.100006,145.975571,4745206
2009-06-30,193.750000,199.000000,191.574997,194.925003,147.355255,5923948
2009-07-01,193.550003,197.500000,191.225006,196.475006,148.526993,3684738
2009-07-02,195.000000,197.649994,190.600006,195.000000,147.411972,3715428
2009-07-03,192.500000,196.199997,192.500000,195.475006,147.771088,2919844
2009-07-06,198.500000,199.225006,189.175003,190.350006,143.896774,4488916
2009-07-07,192.000000,196.625000,190.000000,194.574997,147.090759,3804568
2009-07-08,194.350006,194.449997,184.125000,190.574997,144.066849,6694766
2009-07-09,191.050003,195.550003,185.500000,194.074997,146.712677,3964808
2009-07-10,195.500000,200.725006,195.000000,197.574997,149.358536,7468748
2009-07-13,195.000000,200.500000,194.125000,198.750000,150.246826,5119832
2009-07-14,202.500000,205.550003,200.199997,203.475006,153.818741,4464136
2009-07-15,205.449997,213.649994,205.000000,211.574997,159.941986,4470094
2009-07-16,214.000000,217.399994,206.600006,209.899994,158.675781,7596876
2009-07-17,210.699997,222.875000,210.500000,217.050003,164.080856,9094956
2009-07-20,222.500000,257.450012,222.500000,250.274994,189.197601,34539536
2009-07-21,251.500000,256.575012,237.024994,238.800003,180.522995,13005820
2009-07-22,241.850006,242.500000,226.149994,233.149994,176.251816,10674690
2009-07-23,235.500000,241.449997,235.000000,237.824997,179.785919,7662678
2009-07-24,245.000000,245.000000,238.000000,242.274994,183.149948,7909322
2009-07-27,241.000000,244.475006,238.550003,240.149994,182.295944,4652338
2009-07-28,242.175003,242.475006,235.649994,240.324997,182.428818,6334984
2009-07-29,240.000000,252.350006,237.500000,249.899994,189.697052,11072150
2009-07-30,252.625000,272.500000,245.125000,266.549988,202.335968,15672482
2009-07-31,269.500000,270.000000,260.700012,262.975006,199.622269,5634966
2009-08-03,265.000000,267.424988,260.549988,265.825012,201.785660,3520548
2009-08-04,260.250000,270.600006,260.250000,265.075012,201.216370,5481292
2009-08-05,264.750000,268.475006,253.774994,264.500000,200.779831,6424010
2009-08-06,264.500000,267.200012,257.100006,258.700012,196.377136,4178748
2009-08-07,258.299988,260.975006,253.050003,254.550003,193.226837,4552666
2009-08-10,257.575012,275.875000,257.000000,269.524994,204.594223,10623976
2009-08-11,268.750000,279.000000,267.049988,270.950012,205.676025,8843480
2009-08-12,267.500000,268.000000,255.500000,259.825012,197.231140,11326536
2009-08-13,267.200012,267.200012,259.799988,263.375000,199.925888,10033928
2009-08-14,265.000000,265.000000,259.000000,260.750000,197.933243,5151814
2009-08-17,258.399994,258.750000,252.625000,255.074997,193.625397,5962820
2009-08-18,252.500000,257.424988,249.750000,254.425003,193.132004,8149844
2009-08-19,256.399994,257.350006,247.000000,249.024994,189.032852,5603370
2009-08-20,252.449997,254.199997,249.050003,250.500000,190.152573,3660960
2009-08-21,251.000000,256.250000,247.500000,254.625000,193.283829,6929022
2009-08-24,257.975006,262.924988,256.774994,260.774994,197.952209,4207204
2009-08-25,259.000000,265.500000,257.049988,264.149994,200.514175,5529298
2009-08-26,263.350006,277.500000,263.274994,274.250000,208.181015,8852624
2009-08-27,275.000000,283.000000,270.500000,273.875000,207.896378,10230928
2009-08-28,272.875000,275.000000,265.549988,270.399994,205.258469,4563136
2009-08-31,265.500000,266.899994,260.649994,263.524994,200.039749,7170352
2009-09-01,267.500000,268.174988,259.549988,263.450012,199.982819,9862194
2009-09-02,260.500000,271.450012,260.500000,267.299988,202.905228,8161418
2009-09-03,269.950012,272.200012,265.225006,266.825012,202.544830,7796744
2009-09-04,270.000000,272.000000,263.600006,265.950012,201.880539,6263446
2009-09-07,267.899994,276.774994,266.799988,275.475006,209.110855,5925720
2009-09-08,275.950012,285.250000,274.825012,277.325012,210.515198,9892042
2009-09-09,278.000000,282.399994,271.575012,280.225006,212.716522,7532186
2009-09-10,282.000000,284.500000,276.024994,278.274994,211.236282,4898914
2009-09-11,280.500000,284.500000,277.750000,280.174988,212.678589,9130296
